"","x"
"331",1.53577064584212
"332",-0.19352078294692
"333",-2.40758597817249
"334",-1.34080723866531
"335",-1.74843652113923
"336",-2.11923868364204
"337",-0.893857681562837
"338",1.51584014701293
"339",0.203796796437286
"340",-0.81975795344885
"341",-1.84091557407137
"342",-0.321105730229074
"343",-0.603988810955735
"344",-1.86280725218673
"345",-0.312918641449974
"346",2.30693664092766
"347",0.895206713352153
"348",-0.218528650067209
"349",-1.94697307562242
"350",-0.454103952873659
"351",1.71443174267443
"352",2.29820233601694
"353",-0.191711032512464
"354",-1.29994778271611
"355",0.743324707340869
"356",1.78302778328428
"357",0.370831329306977
"358",0.30352433531782
"359",-0.812815921862291
"360",-2.41777702164583
"361",-2.82964495211469
"362",0.818929952345074
"363",0.358886618291244
"364",0.805493070627384
"365",0.417240967197378
"366",-0.0841459864298282
"367",0.672508085730169
"368",2.50121297724067
"369",2.60149604624521
"370",-1.73047277621197
"371",-2.00081801146163
"372",-0.182431785286214
"373",0.385098779964602
"374",0.508842286332543
"375",0.686568776382326
"376",0.456881842896189
"377",-0.663060954317864
"378",0.0985611829881954
"379",1.40137144941177
"380",0.00479473710163889
"381",-0.458576478575653
"382",1.13821649691024
"383",2.63928734907554
"384",1.17799888819918
"385",-1.339561453262
"386",1.74759856623184
"387",-0.202135109103755
"388",-0.310936626967354
"389",-1.89976702278263
"390",-1.99172284285313
"391",-3.00196708512774
"392",-0.792868626748421
"393",-0.461080087412892
"394",-0.544433786189128
"395",-1.05964258143946
"396",-1.96696372821961
"397",-2.03347795722666
"398",-2.20934921340935
"399",0.023310331118682
"400",1.79143591518375
"401",-0.0780466630805701
"402",-2.53447371946259
"403",-1.64191326794268
"404",0.0812742007883513
"405",0.747187048714181
"406",1.73699814727226
"407",-0.0467161435009916
"408",-0.110962801596067
"409",-0.796988280214276
"410",-0.409567753724243
"411",-0.304256307826449
"412",-1.72419685649112
"413",-1.13665313269024
"414",1.58590017703327
"415",0.977821319919954
"416",-2.04392210603863
"417",-2.81840194083608
"418",-0.828454640462594
"419",1.35719461258844
"420",3.79866364541335
"421",1.95042097452531
"422",-0.169793285203344
"423",-0.323852167186282
"424",-1.76119265900041
"425",-1.67388569579371
"426",-0.512310559364187
"427",-0.866408519719447
"428",1.01424568198494
"429",2.64208958109988
"430",1.77240092811268
"431",0.498656395441357
"432",-1.02263652097863
"433",-0.216140345103162
"434",1.2311293908092
"435",0.273960766386734
"436",-0.690820995039582
"437",-1.05410815334032
"438",1.69079390744417
"439",2.06046224204791
"440",-0.694188542060908
"441",-0.49842763049092
"442",-1.34016955768985
"443",-1.02166626308684
"444",-0.157130332159593
"445",1.70565413702597
"446",1.75809670563931
"447",0.396088447535447
"448",0.690039669344516
"449",-1.89885359306785
"450",-2.87757345846647
"451",-1.71615045093057
"452",0.560476298603091
"453",1.00170841168606
"454",0.870862535740017
"455",0.234547536422292
"456",-0.837494452251461
"457",0.520693180698719
"458",0.789941122617081
"459",1.35587162421691
"460",1.28758695080579
"461",-0.436581978010613
"462",-0.903758889889702
"463",-2.1804124373171
"464",0.859448380990885
"465",2.19818364172761
"466",0.247772910517199
"467",-1.0284001966365
"468",-1.38747635637499
"469",0.971545870548374
"470",1.01603736270052
"471",1.65762969019444
"472",2.11965584387004
"473",-1.79446795586315
"474",-3.31878624026356
"475",-3.64531027541845
"476",-2.46784078840485
"477",0.0782912965115554
"478",1.5123104650439
"479",1.39902315738023
"480",-0.456457831331982
"481",-2.80758892715921
"482",-1.53799304306532
"483",0.454781873567007
"484",2.5980219778893
"485",3.54663981410276
"486",1.24895840209811
"487",0.188999547571277
"488",-1.41390303542157
"489",-2.40633987734625
"490",0.0319599850395465
"491",2.90976574461199
"492",2.3383365000737
"493",1.17221743814202
"494",-0.00833814861978203
"495",-0.0923736952466884
"496",1.23440553816292
"497",1.67787389594923
"498",1.81379506170078
"499",1.18622461971684
"500",-1.50892519477393
"501",-0.660989271635113
"502",0.554218399338407
"503",2.39281887176068
"504",0.829651931554074
"505",-2.31245759726963
"506",-4.1028535541949
"507",-1.59422866015206
"508",2.62238720009408
"509",3.73517017792614
"510",1.27103904897401
"511",-0.751268708682399
"512",-3.51145811681063
"513",-2.29979632441662
"514",-0.631945007457133
"515",-0.00171821157069681
"516",-0.767953788222398
"517",-1.11111232677465
"518",-1.02979908378302
"519",-0.466046210188285
"520",2.00191006658086
"521",3.05075301625835
"522",2.04327369305788
"523",0.617974765030147
"524",-0.881925484500447
"525",-0.913760550983575
"526",1.6830456850613
"527",3.10764211220436
"528",2.87065117973177
"529",2.29345798998418
"530",1.28116612675936
"531",-1.07960573022118
"532",-1.21571493046121
"533",-0.308037109289557
"534",-0.0473110896338785
"535",-2.00103062208027
"536",-0.722280078798849
"537",0.789266339997488
"538",1.77717963167234
"539",0.0596317395722642
"540",-0.209029045106185
"541",0.112182857919011
"542",0.0738253241426271
"543",0.722223938058907
"544",-0.484368291359954
"545",-0.769479739673831
"546",0.514779485083667
"547",0.602659871435556
"548",-1.45410370816306
"549",-0.963546777763983
"550",0.664796220404631
"551",0.454665695554862
"552",0.0863826436809923
"553",0.443929135187341
"554",0.369975696508901
"555",0.0150906170577781
"556",0.434238635323981
"557",-0.317440975951515
"558",-0.271927412662701
"559",-0.69753421404262
"560",-1.77578605650442
"561",-1.92443950056847
"562",-1.18745444061025
"563",1.91301591105045
"564",3.51212894332069
"565",2.17360577812698
"566",-0.204729999950001
"567",-0.307363991837387
"568",-1.53086926531784
"569",0.793372027247549
"570",1.90746930700309
"571",1.48230307736631
"572",-1.20493158544451
"573",-2.24097454734037
"574",-1.24221101112082
"575",-0.232739690406618
"576",0.859544524579562
"577",2.27357221625109
"578",2.37899705214188
"579",1.44993643993616
"580",-1.04973541503102
"581",-1.86312067382709
"582",-0.167103546319319
"583",1.5861690527829
"584",2.64985861349318
"585",2.98620961136793
"586",-0.0237234402681964
"587",-3.15015800612852
"588",-4.04695533817028
"589",-2.25777338662976
"590",2.96037416986298
"591",4.94093541074503
"592",2.60483541937715
"593",-0.824736326207019
"594",-2.23922723392231
"595",-1.50801831964003
"596",-0.710632847276297
"597",0.107023259443154
"598",1.14452425675017
"599",-0.122198453299095
"600",-2.4945438642961
"601",-3.25587559696536
"602",-2.25037039094403
"603",-1.48420516424265
"604",-0.104437966919059
"605",1.02625154103082
"606",0.553180286256031
"607",0.717967236437082
"608",0.297363238534567
"609",-0.00738853150390248
"610",0.0732046827637643
"611",-0.100576483313121
"612",-1.45919233375794
"613",-0.821698024294656
"614",1.1638286768619
"615",-0.344650869412578
"616",-1.13219741554159
"617",0.693881664593382
"618",1.83158799469562
"619",0.301002770876918
"620",-0.0500326009019159
"621",-0.787052509705176
"622",-0.711930860774546
"623",0.654075896174656
"624",-0.856809855162552
"625",-3.11974091196948
"626",-3.13084683989336
"627",0.453997989137016
"628",2.34879413928866
"629",1.80801327369663
"630",-0.59593236492505
"631",-2.44347207774589
"632",-3.58142862963108
"633",-2.25166373620627
"634",-0.0364703213165882
"635",0.820044926195095
"636",1.15520985275223
"637",-0.0611226352486053
"638",0.332365162093033
"639",1.22110662716759
"640",0.512014273936659
"641",0.442087704935485
"642",-0.937130155625243
"643",-0.609410888971319
"644",-0.80936342935971
"645",-0.552265287188733
"646",-0.22839506733768
"647",0.547772006417771
"648",0.1423182985155
"649",1.59572035757722
"650",0.262310890637857
"651",-0.900109167527312
"652",-0.30942159537447
"653",1.10721604969719
"654",1.19372156924246
"655",-0.955243173926979
"656",-0.880052680677253
"657",-0.0920806934943744
"658",-0.674215078310216
"659",-0.243133280361522
"660",0.367208807659607
"661",-0.286481865518232
"662",-0.432501198015822
"663",0.277982710744348
"664",0.706517672586873
"665",1.35786300448063
"666",1.44930966838262
"667",-0.43913574115682
"668",-0.161889645211858
"669",0.574630519173803
"670",0.828564762388114
"671",0.720162552146826
"672",0.489765422888407
"673",-1.19236080750664
"674",0.102164649834821
"675",-0.667207821631283
"676",1.52235258106505
"677",1.13076334069497
"678",0.367371296386328
"679",0.289609395123794
"680",0.489692789408863
"681",0.0720165169313968
"682",-0.237228883014255
"683",-1.08753872923672
"684",-1.34032472079084
"685",-0.257525755275635
"686",0.0420072245939297
"687",-0.368483515947613
"688",1.70441498966197
"689",0.946660288799299
"690",-1.19651483091838
"691",-2.63290448444781
"692",-2.23046842363841
"693",0.504602335369969
"694",0.822711825033865
"695",0.188419983117642
"696",1.3633635696267
"697",0.843639414783977
"698",-1.39099217044063
"699",-3.48703678821244
"700",-0.933594408122584
"701",1.27393534416017
"702",2.3455416111828
"703",1.70540539815241
"704",0.560558582761853
"705",-0.579466518611908
"706",0.848982372778155
"707",2.2198933295732
"708",2.52530707667947
"709",0.901081783049409
"710",-1.12847831458392
"711",-1.25925366873576
"712",-0.546919902658068
"713",-0.653052838217322
"714",-1.00151148102627
"715",-1.45779501330523
"716",-0.674353708822715
"717",0.714435411086814
"718",1.46870278356635
"719",0.19254092179589
"720",0.704099839750785
"721",1.60894907695004
"722",0.987221945442835
"723",-0.857124971277837
"724",-0.743590241714995
"725",0.659707280342071
"726",2.52048386383629
"727",0.56990497164761
"728",-1.66030070697698
"729",-1.12735917494696
"730",-0.593048530189654
"731",0.681576892749972
"732",-0.0684608450242372
"733",-0.796535603871963
"734",1.64122292684236
"735",1.13328502760727
"736",-1.49908448937049
"737",-4.54808171914383
"738",-3.98523316486397
"739",-1.19612065572375
"740",0.132730058411343
"741",1.16055042322595
"742",1.74796192705452
"743",1.8568444597597
"744",-1.01477357692363
"745",-3.54582183878311
"746",-2.31326476171748
"747",1.99758093205866
"748",2.98122261923899
"749",1.21956429130535
"750",-1.43297995278329
"751",-2.66807223313141
"752",-0.648769139154562
"753",0.596616862001742
"754",0.752014672638019
"755",0.931110520437672
"756",0.680705244188991
"757",0.0991152123163506
"758",-0.255084253859669
"759",0.342159389035846
"760",-0.102060777444675
"761",0.158125093900493
"762",0.971026819489141
"763",-0.616572627987628
"764",-1.35740671258866
"765",-2.98322521238156
"766",0.549465710617971
"767",3.36086287545156
"768",3.44393409467014
"769",1.692890090003
"770",-1.23517894818411
"771",-3.21377095290816
"772",-2.82716379327527
"773",-0.132531975705482
"774",1.01075779295352
"775",2.69424878845794
"776",3.88737636215533
"777",1.33950135291779
"778",-1.07428071074179
"779",-3.96222098245551
"780",-1.72667960758628
"781",-0.0900186251501243
"782",-0.707269556734546
"783",-0.290522380724215
"784",-0.0376414434156374
"785",-0.092920755808834
"786",1.3954318410044
"787",2.97230921410347
"788",1.80293188903373
"789",-0.599395640547177
"790",-1.20834436194367
"791",-1.6704156450945
"792",-1.03292464200138
"793",-1.55645860648889
"794",-0.887008125895511
"795",-0.848179561352739
"796",0.228167889075366
"797",-0.183672241936714
"798",1.22039771421484
"799",1.84544310202605
"800",0.0631974216643097
"801",-0.345312513657306
"802",-1.53962454181406
"803",-0.91642762467864
"804",0.87382480854977
"805",1.89191234349541
"806",1.41641721826671
"807",0.336453841503025
"808",-0.30664086669764
"809",0.240607814677829
"810",1.13237999272482
"811",0.885986284877071
"812",0.139695967313506
"813",-0.62417760422723
"814",1.02340035682338
"815",-0.0960305833904257
"816",-0.00265927919617066
"817",1.83929632201869
"818",2.47402364853349
"819",1.00902906849723
"820",0.461723423554281
"821",-0.909116977786267
"822",-0.0465625074491239
"823",1.00539656484746
"824",1.53220772518994
"825",-0.0534305908265543
"826",-1.63712261307793
"827",-1.56600964438092
"828",0.181046433008034
"829",-0.428143258643841
"830",0.725181618126046
"831",3.20476419637449
"832",3.33735566835209
"833",-0.721389978061137
"834",-4.70203317943766
"835",-2.51169710811591
"836",0.391607009792059
"837",2.39965047295638
"838",0.89235406430754
"839",0.199556180551174
"840",-1.80529247418269
"841",0.251176361043391
"842",0.844011111582685
"843",-0.773196490695304
"844",-0.0114798323873266
"845",1.50476103518972
"846",2.07902615668044
"847",-0.409573138243707
"848",-3.32818907231536
"849",-2.5874127407848
"850",-3.43508683829107
"851",-0.218230771488257
"852",0.824487145457097
"853",1.86312617390885
"854",0.229430775578845
"855",-1.92176094732933
"856",-1.47446896966304
"857",0.715435021109991
"858",1.18705835773627
"859",2.43414320409248
"860",0.193804674003392
"861",-0.480522773026599
"862",-2.03310233198026
"863",-1.59267734926773
"864",-0.767680444548838
"865",0.206366493327757
"866",1.29151043418053
"867",1.06681227342718
"868",0.0591317381273299
"869",-0.892583911580565
"870",-0.440071917050515
"871",1.09928606136833
"872",2.41897495671943
"873",2.05606645698518
"874",1.91384998588965
"875",0.804413481925699
"876",-1.17687175373654
"877",0.0524990931962418
"878",0.418671395628018
"879",-1.47858497321304
"880",-1.89120272563818
"881",-2.10490453028531
"882",0.811482321094979
"883",1.49886862411433
"884",1.43861190030339
"885",0.609218095784109
"886",-1.7291528149773
"887",-2.78905924429464
"888",-1.76422519565438
"889",-0.162623266592259
"890",2.52339699872983
"891",3.24686546763118
"892",1.14473911111519
"893",-2.21447871503582
"894",-3.30492949400311
"895",-1.31048157743515
"896",1.02731558978704
"897",2.07736295747874
"898",0.753332210088487
"899",1.09651234823761
"900",0.293433111456369
"901",-0.790147335266979
"902",0.140831259939546
"903",-0.563303519771829
"904",-1.21014722408819
"905",-0.803501521180941
"906",-1.82741092524535
"907",-1.62181867827513
"908",-0.218908472304369
"909",-1.94786602068877
"910",-3.81679072941344
"911",-3.67199796264496
"912",-2.0682441537156
"913",0.673690442989422
"914",3.79118234992736
"915",3.29053654932115
"916",-0.78631467974387
"917",-3.0683691172764
"918",-3.55415751734655
"919",-0.551915770655798
"920",1.54347672663266
"921",0.207924365778075
"922",-2.72670729472979
"923",-2.53449028087468
"924",-0.741747615094849
"925",0.617109100804895
"926",1.91187082020292
"927",1.63193361051284
"928",0.231662187526862
"929",-1.05562571075708
"930",-1.13892472266574
"931",-0.410177957365566
"932",2.90494273074057
"933",2.47161861533679
"934",0.551616046787229
"935",-0.270396816490696
"936",0.943330587163271
"937",2.62888642680876
"938",1.0359717007759
"939",-2.92294031870775
"940",-3.49375503197779
"941",-1.35695994873255
"942",1.00990548589125
"943",1.44769614861561
"944",2.65227692690587
"945",0.805332136833612
"946",-1.58066806745352
"947",-2.42322742233458
"948",-1.39529260297733
"949",-0.964487463297081
"950",-1.43308750632703
"951",-1.58211057759771
"952",-0.642736766135187
"953",-0.423885037480621
"954",-0.744126865351045
"955",-0.342592523741954
"956",-0.51944559891204
"957",-0.254383210909821
"958",-0.71688110634453
"959",-0.648484893732335
"960",-0.738468911819276
"961",-0.11160670802835
"962",0.180779899662982
"963",0.38365293692393
"964",0.280055455049722
"965",-0.897820461249733
"966",-2.54260154828822
"967",-0.061930605048879
"968",-0.164000914756238
"969",0.086970277117246
"970",-1.04858966665921
"971",-2.11746113861563
"972",-3.1166374307934
"973",-1.01739702053631
"974",-1.35867259225112
"975",-2.18824101216052
"976",-0.998487927740053
"977",1.97493916052172
"978",1.80579762848809
"979",-1.64916769056089
"980",-0.809928532885215
"981",-0.537508851665358
"982",-0.0578778767436535
"983",-0.0661196560731225
"984",-0.610007897582707
"985",1.02084125348997
"986",2.43797301612441
"987",0.347847797856207
"988",-2.18258080735004
"989",-2.90123596642611
"990",-0.673097948007099
"991",0.116954077977958
"992",-0.113429781163996
"993",-1.16747827443158
"994",0.313190780322882
"995",2.74740638265227
"996",2.41770597519372
"997",1.1231814673216
"998",0.0476117582507224
"999",-1.30906098946151
"1000",0.501419878560426
