"","x"
"294",-0.268795500071255
"295",-0.88523108797351
"296",0.533234232352069
"297",1.70392537735576
"298",0.28480273525514
"299",-0.297321605260827
"300",-0.568410426025918
"301",0.694208519996807
"302",-0.340607972161291
"303",1.62194839118464
"304",-0.130182591871634
"305",-0.60935872917662
"306",-0.993547406774678
"307",-0.0330646816126668
"308",-1.2515915557815
"309",1.20210969396675
"310",-2.50063916555664
"311",1.12814098575774
"312",-0.4825987034298
"313",0.527574994880382
"314",-1.396848924497
"315",1.26636885517169
"316",-0.214509604093675
"317",0.416338103161179
"318",0.362891037979169
"319",-0.459479258014852
"320",1.04473186265879
"321",-0.170526383740759
"322",-1.90276383239912
"323",0.241328099721664
"324",-0.931688522626068
"325",-0.567054983133289
"326",-0.112189370772599
"327",-2.25861986376405
"328",1.84361839332227
"329",-1.10110351933493
"330",-0.735934845837351
"331",0.721766679775932
"332",-0.707673988661756
"333",0.621827764079629
"334",1.45085242980112
"335",-0.661168343701453
"336",0.136413041194371
"337",0.792440160692029
"338",-0.67506022732416
"339",1.22788003798039
"340",-0.103826551652765
"341",-0.555301245139731
"342",-0.939776904605111
"343",0.233861803549551
"344",0.059776839968335
"345",-0.138194298878103
"346",0.492181260856901
"347",1.10283834968481
"348",1.13784105608448
"349",-0.665909355666848
"350",1.01851205348296
"351",0.32203996898785
"352",-0.721945365912641
"353",1.78703141389813
"354",-2.1284180666393
"355",2.23180770883215
"356",0.614222577201117
"357",-0.169037387333293
"358",1.80529270758017
"359",-1.51095916671404
"360",-0.447091017755955
"361",1.10627349332771
"362",0.565944086809057
"363",-0.208658227277392
"364",-0.0594838074544225
"365",0.861694974269497
"366",1.82486556276843
"367",-1.06021676077332
"368",-0.659889161625408
"369",-2.1342125489227
"370",0.624238854683915
"371",-0.27220415788462
"372",1.05838827749493
"373",-0.370326190466857
"374",-0.552659157156853
"375",2.13556419657476
"376",-1.26431973316054
"377",0.755397999170186
"378",-0.51752435971027
"379",0.490639299344499
"380",0.0511884099523839
"381",1.9150624582077
"382",-1.33323225235391
"383",0.162086279073569
"384",1.10236664234189
"385",-0.92100177992692
"386",0.200115774364197
"387",0.500706917816848
"388",-1.1764045314708
"389",0.834031341798351
"390",-0.173142928089306
"391",0.585226482997263
"392",-0.022407810424585
"393",-0.934206674955175
"394",0.145318316574035
"395",-0.407045693817526
"396",-0.11215936586353
"397",0.107737969664669
"398",1.0874218217315
"399",0.833014568150985
"400",0.134163029635129
"401",-0.117205709008195
"402",0.395929047865702
"403",1.24382652298957
"404",-1.82893767726559
"405",0.960577520561653
"406",-1.60500717284512
"407",2.05177822694467
"408",-1.62351994014709
"409",1.61535974490633
"410",-2.71646342405273
"411",2.05605988126848
"412",0.00145600712207879
"413",-0.337954146814452
"414",0.108366050650167
"415",0.448222869372576
"416",-1.77736499513237
"417",1.20787762799586
"418",0.476810700570743
"419",0.633327670810418
"420",0.848552163389953
"421",-0.711286186049986
"422",1.74262176558464
"423",-0.239109492341643
"424",1.55830119516805
"425",0.150248429385854
"426",0.463917269959616
"427",-1.55845046945081
"428",-0.347881587370912
"429",-1.55478339529834
"430",1.05549097075968
"431",-1.46388107686915
"432",2.78419723315608
"433",-3.21220933516392
"434",2.32634758249806
"435",-3.22399934013352
"436",1.91355821187063
"437",-1.17175977597611
"438",1.2366539792324
"439",0.118604903403792
"440",-0.79300962350252
"441",2.28206364516757
"442",-2.77243502216636
"443",2.25201042087233
"444",-3.20467704518981
"445",0.594056295913308
"446",0.0765572015904469
"447",-0.86983045365969
"448",0.385996314424945
"449",-0.884502622075106
"450",0.401470964491212
"451",-1.93462341115039
"452",0.192249945191944
"453",-0.248952288374224
"454",-1.15746745673092
"455",1.61446253140935
"456",-0.148866692904546
"457",1.38792777818553
"458",-1.803161048396
"459",-0.325251281793392
"460",0.093785840069964
"461",2.30581228765269
"462",-1.68759408294921
"463",1.14519024696578
"464",0.176402441429055
"465",-0.530568208065581
"466",-0.503581830320019
"467",1.96478153457337
"468",-1.63197262205736
"469",2.31218848464114
"470",-1.73817168172397
"471",1.40866529323315
"472",-0.107071216486021
"473",0.760220325202988
"474",-0.511035968913528
"475",0.726071049794986
"476",0.164689234494904
"477",-1.42849312634916
"478",3.68036533368658
"479",-3.34412909786184
"480",2.15246668978759
"481",-0.442698958124708
"482",1.03019678541524
"483",-0.877167309930002
"484",0.540770782370733
"485",0.173686636612366
"486",-0.941199409982155
"487",-1.3976326333922
"488",0.110090821832738
"489",0.412575187838422
"490",0.0464434625897289
"491",1.57447635914206
"492",-0.945945503471395
"493",1.70158308667338
"494",-2.0127376716066
"495",0.778338240330037
"496",0.132327134415556
"497",-1.30738750136701
"498",0.755241733917927
"499",-1.31311220939899
"500",0.335422949967662
"501",-0.903470147288489
"502",-0.119732713449062
"503",-1.95540348997845
"504",-0.558474969970488
"505",-0.064901768155583
"506",0.598311640505743
"507",0.0323249829794513
"508",-1.61572911640965
"509",1.43319043439708
"510",-0.699613483453127
"511",-0.121685088169669
"512",-0.123910727529599
"513",0.449308087403175
"514",-0.764947942846676
"515",0.624625493688815
"516",0.3367351088237
"517",0.637102298906191
"518",1.60917710278151
"519",-0.179970059601527
"520",0.92672945067252
"521",-2.13588829702529
"522",1.23898992558873
"523",-0.871266242768183
"524",-0.0679486578147667
"525",-0.230594941067206
"526",-0.465741048466234
"527",1.18859575669211
"528",-1.17812024756332
"529",1.75565239460221
"530",-1.79782582354907
"531",1.85234203649318
"532",-2.27052883121091
"533",3.3623626727762
"534",-1.35004072835408
"535",1.88525457481718
"536",-2.33509631114556
"537",0.356905051242106
"538",0.180974611757393
"539",1.21484363472902
"540",-2.21691271622641
"541",2.65484782207861
"542",-1.5518415105989
"543",2.70727567884008
"544",-2.14116633281867
"545",1.16882150816314
"546",0.577714288800965
"547",1.65647952166991
"548",-0.209760852320942
"549",0.876071767654531
"550",-1.81190176478038
"551",1.51936346105246
"552",-1.01648878970986
"553",1.44954522465547
"554",-1.2302702287798
"555",0.244028893838006
"556",-0.600114865366379
"557",-0.389753957520501
"558",0.251310613649923
"559",-2.03052120396359
"560",-0.0698779043278759
"561",-0.222075970071046
"562",-0.812437719858735
"563",-0.199105448275405
"564",0.487705625257189
"565",-1.13812094078381
"566",0.59085552691369
"567",0.173744126332402
"568",-1.06669303547579
"569",-0.0529989268002624
"570",0.994591558872759
"571",-1.12637189030005
"572",-0.215192501318338
"573",1.0610218369059
"574",-0.490292385367427
"575",1.91278740368566
"576",-0.48265721112549
"577",-0.607098923389081
"578",-0.282568606999082
"579",0.932076811166909
"580",0.414358376606158
"581",-0.266936272818504
"582",-0.865380649011702
"583",-0.587335829141733
"584",0.551132119635491
"585",-0.439155304514878
"586",1.15107630722434
"587",-1.60516838104616
"588",2.80190925121213
"589",-2.32239970449759
"590",0.811902703164715
"591",-1.82535314211254
"592",0.77514980395261
"593",-0.0164460096995571
"594",-0.40874002862695
"595",-1.40178002815707
"596",1.9936647748491
"597",-1.01459008390073
"598",1.44928992201119
"599",-1.44744587101875
"600",2.67760070889991
"601",-1.22156267280106
"602",1.04964984425673
"603",-2.27055011931942
"604",2.7250229212426
"605",-3.99630171262221
"606",1.39597639605567
"607",-1.01492846212105
"608",0.718199435038322
"609",-0.729805942601942
"610",0.437262274635903
"611",2.18122756802177
"612",-0.469428427826142
"613",0.345659539675438
"614",-0.122546755705973
"615",1.73497263656602
"616",-2.18462012348297
"617",-0.188531974512085
"618",0.847507348041958
"619",-1.08963430243539
"620",0.367640579303959
"621",0.270617307424407
"622",-1.12677190739527
"623",-0.346980188786543
"624",0.173258782253409
"625",2.15505723670414
"626",-3.70466998271447
"627",3.98119798725396
"628",-2.10043495955698
"629",0.0452950032291661
"630",0.943808456095676
"631",-1.35261660407867
"632",-1.4508611893125
"633",1.16454001774402
"634",0.207090699522284
"635",-0.977630987168375
"636",2.41260054570706
"637",-2.21025804415507
"638",1.0323351529398
"639",0.698654927445276
"640",-0.958838908213304
"641",1.54107556930193
"642",-2.27750885906777
"643",0.898974513459638
"644",-1.9653810672669
"645",2.48475416417921
"646",-0.870378660605204
"647",1.44070506920506
"648",-1.11551377834085
"649",0.619341343372319
"650",-0.831516135096507
"651",0.161193346850165
"652",-0.0833024358345742
"653",-1.12299892718837
"654",1.58541828018722
"655",-1.11639982727498
"656",-0.0390289066562258
"657",1.03069727398849
"658",0.920365509121468
"659",-0.631510542836364
"660",-0.416000343507139
"661",-1.37483719604998
"662",-0.626532723963764
"663",-2.09256388717106
"664",0.6991161809117
"665",-2.21377360263606
"666",1.82326329153486
"667",-2.66349012440304
"668",1.93980456289518
"669",-1.71222521480214
"670",0.483504218029327
"671",0.02983072546389
"672",0.703623732512313
"673",-0.190800295633581
"674",-0.0870691381775144
"675",0.952320567051472
"676",0.0698889222683149
"677",0.946834233302267
"678",-0.467323930679208
"679",-1.00791259646845
"680",-0.439567100817034
"681",-1.11298508197884
"682",-0.858726721911983
"683",1.2347149060487
"684",-1.80558032700211
"685",-0.8359559547669
"686",0.53362190141135
"687",-0.596845848544191
"688",0.736531946104092
"689",0.159440193389781
"690",-0.3779453407981
"691",0.317408373760194
"692",-0.0298342103687897
"693",0.78848194876812
"694",0.302386321814859
"695",-0.668846301297184
"696",0.194114233265188
"697",-1.68564514685659
"698",1.81162571900138
"699",-1.12539375121714
"700",1.4432654304098
"701",-0.792833080069676
"702",2.19674358051913
"703",-0.205020945339739
"704",-1.44614778107371
"705",2.78490005734372
"706",-2.65452067378128
"707",-1.15828766126716
"708",-0.485831671648408
"709",2.24419045190958
"710",0.311068876900777
"711",-0.615146883923311
"712",-0.248117624533296
"713",-2.0389023741194
"714",1.13814938647319
"715",0.717533537237979
"716",-0.0877445782255759
"717",-0.894891188351786
"718",-0.262545230132817
"719",-1.28294104397189
"720",-0.210050595727339
"721",-1.13641886115096
"722",1.10934746003126
"723",-1.12863355740855
"724",1.37672976197727
"725",-0.0164473665825319
"726",-1.01974017000184
"727",0.235508187428128
"728",1.64214041686758
"729",-2.8685310338584
"730",1.8970315974701
"731",-0.154944945021271
"732",1.29850962091236
"733",-0.12505115391527
"734",-0.0790691979637068
"735",-1.25592259248385
"736",1.2843421591489
"737",-0.294257676521398
"738",-0.0710971732569075
"739",0.56314294066558
"740",0.197374449053225
"741",0.661027401071215
"742",0.844597868721413
"743",-0.179684347209215
"744",-0.924594790136606
"745",2.30571907876372
"746",-2.01563611660312
"747",1.02246504054263
"748",-1.73314680071633
"749",0.92289506947123
"750",-0.509241862137324
"751",0.747024045453572
"752",0.0168130324237234
"753",0.80523969092436
"754",0.103228228522806
"755",-1.99200619705326
"756",0.784834399578606
"757",-2.49629387638451
"758",-0.395321984989738
"759",0.224811183777112
"760",-0.566565793673534
"761",0.0524888225184837
"762",-0.973787247906916
"763",-1.2136417466882
"764",-0.819021672729193
"765",0.152230053802761
"766",-0.506176373763703
"767",1.51231426317389
"768",-0.942024892591134
"769",0.682035041168897
"770",0.442572567722997
"771",-0.0263402975904423
"772",0.650267036580961
"773",-1.54824430106727
"774",3.48433215490301
"775",-1.40341346166822
"776",1.51785024425076
"777",-2.33532929409461
"778",-0.397037910278659
"779",0.824627715261104
"780",-1.41895492483573
"781",0.635435642178541
"782",0.277709825165842
"783",1.87702723958969
"784",-1.85114728092228
"785",1.31757815364899
"786",-0.847206739370042
"787",0.55633956064188
"788",0.868570400860854
"789",0.624348630536489
"790",0.193405166172416
"791",-0.217536438788959
"792",0.0574527529141527
"793",-0.136181980028944
"794",0.270660169241342
"795",-0.0558322381367172
"796",2.60573326101734
"797",0.526752383222149
"798",0.274829436522159
"799",1.12970093969871
"800",-0.917640710839723
"801",-0.123001732545898
"802",-0.00291461469316612
"803",-0.539386148473687
"804",-0.950662947063427
"805",1.13996554286197
"806",-1.98249315921596
"807",-0.839738109258193
"808",-0.219494532036015
"809",1.1785454657912
"810",-1.83022479117139
"811",1.83660307003403
"812",-2.14294187115001
"813",1.12410683945912
"814",1.77854139439737
"815",-0.446830874657221
"816",0.431650642083626
"817",0.602490835629166
"818",0.934162245782952
"819",0.463411590952724
"820",0.195301513807077
"821",-0.824764213619815
"822",2.19862537086451
"823",-2.45119536595882
"824",-0.154808599529078
"825",0.0394180531424022
"826",0.690501850368989
"827",-1.37652170060846
"828",0.210041935771605
"829",-0.0740203119130287
"830",-0.53475123555265
"831",2.02671470305733
"832",-1.69835994588919
"833",-0.363829624684859
"834",-2.42215312403612
"835",3.0776860530367
"836",-0.763692969172943
"837",0.987084396720842
"838",0.0103653661629581
"839",0.532255502892954
"840",-1.8894114599176
"841",1.98445651518526
"842",1.45157834261836
"843",-1.34689366614883
"844",2.1218725317748
"845",0.456895359977055
"846",-0.788613359042828
"847",0.873709100878161
"848",-1.63421337972316
"849",2.08873949509165
"850",-1.00142330756637
"851",-0.59225561882647
"852",1.29132054931072
"853",-0.695267902102855
"854",1.56621104653429
"855",1.87189999778274
"856",0.0353334831556336
"857",0.0228568905743181
"858",-1.97145296928651
"859",0.934653834265081
"860",0.628794581570615
"861",-1.21270081074509
"862",1.11367102505283
"863",-1.09976928589254
"864",1.10402610334654
"865",-1.73586871784474
"866",1.57585409870569
"867",-0.730710315671725
"868",2.53986242165965
"869",0.428648356424215
"870",0.00313293631100314
"871",-0.742278113133948
"872",0.0300553787714255
"873",0.21871470583788
"874",-1.15044273453582
"875",-0.265743167768686
"876",1.68423984378095
"877",-3.2433032613594
"878",2.43942165474776
"879",-2.82468729130973
"880",0.0966871801158216
"881",-1.06650718394034
"882",1.97168857936788
"883",-2.01745170754589
"884",1.27082653675432
"885",-0.595703617960379
"886",-0.936661153052709
"887",1.27111749754274
"888",0.870510365219043
"889",-2.33384535998754
"890",1.68837095874829
"891",-1.7750773944283
"892",1.56291471994152
"893",-1.69042426926556
"894",1.46119025304649
"895",-2.32877598889805
"896",0.509212759660875
"897",0.0547367260476555
"898",0.389247887667555
"899",-0.976779666121332
"900",0.766289097980856
"901",0.505983229048147
"902",0.0573137117777715
"903",-0.526013837491656
"904",0.517761859895808
"905",-0.567712000872387
"906",0.632234581614158
"907",-0.94139476822899
"908",-0.645580858214327
"909",1.79299922713329
"910",-0.514110299180577
"911",-1.01179430471931
"912",0.0594920599678632
"913",1.20838656018797
"914",-0.282077820080038
"915",-0.517584593072795
"916",0.0659021829669488
"917",-1.35950432291233
"918",2.01924568536394
"919",-0.900260800710804
"920",0.638648939846599
"921",-0.168739204704434
"922",-1.52870718078002
"923",2.31888096123541
"924",-2.11980453254883
"925",2.70057207599906
"926",-2.14887926507399
"927",-0.0137250895823275
"928",1.17622643571539
"929",0.352562180057961
"930",0.784703683678525
"931",-1.40020462060293
"932",-0.276904361108986
"933",1.34500104026561
"934",-0.654869542287014
"935",-1.05725119935691
"936",0.503421860591357
"937",-1.27186990662538
"938",-0.00771541259679745
"939",-0.740873045466822
"940",1.13663216445578
"941",-1.1206159657766
"942",-0.121020551534528
"943",-1.01206179283041
"944",0.791626446876479
"945",-2.82036306593778
"946",1.67522277110971
"947",0.424954691027003
"948",-1.09297222070162
"949",1.66207958031208
"950",-0.448692494696875
"951",-0.220365587313535
"952",-0.370795544973362
"953",1.85140237243703
"954",-1.43242695418026
"955",1.23274080371245
"956",0.85890327010049
"957",-0.634049481654701
"958",-0.134292607031405
"959",-0.510934182476308
"960",1.93225420404048
"961",-1.84833941428862
"962",0.303880523021757
"963",-0.729477449609936
"964",1.58722858978773
"965",-0.311000055332047
"966",2.61324420451499
"967",-0.650902250439727
"968",0.910670372971837
"969",0.233451333299953
"970",0.13994794175089
"971",-0.140272864118881
"972",-1.06129553507096
"973",-0.300935528699963
"974",0.153964289743295
"975",0.350851327809719
"976",-0.628071490140987
"977",-1.0456163305699
"978",-0.85007135273376
"979",2.06016846745227
"980",-1.17990133658716
"981",1.0128931835505
"982",-3.23572321316304
"983",3.08038132320269
"984",-2.35483542769299
"985",-1.05201612313866
"986",1.23019395548814
"987",0.157116429296641
"988",-0.807711715639279
"989",0.00873309232699452
"990",-0.650296478231594
"991",0.296274600909474
"992",0.232645093394575
"993",-0.595807845058931
"994",1.81070074173162
"995",-2.06881197371452
"996",2.19568309678639
"997",-0.531716289005317
"998",-0.824872039521091
"999",-0.0879316705416083
"1000",0.126106564198393
